event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,external-temperature,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
1930867863,TRUE,2005/7/21 7:34 AM,31.9,-24.98118083,,32.9,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867865,TRUE,2005/7/21 8:34 AM,31.9001709,-24.98166911,,32.1,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867867,TRUE,2005/7/21 9:33 AM,31.90030924,-24.98241984,,35.5,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867869,TRUE,2005/7/21 10:34 AM,31.9004598,-24.98232015,,41.2,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867871,TRUE,2005/7/21 11:33 AM,31.90290934,-24.98245036,,46.4,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867873,TRUE,2005/7/21 12:34 PM,31.90516968,-24.9810791,,37.7,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867875,TRUE,2005/7/21 1:33 PM,31.90531006,-24.98240967,,34.3,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867877,TRUE,2005/7/21 2:34 PM,31.90517985,-24.9829895,,30.3,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867879,TRUE,2005/7/21 3:34 PM,31.90600993,-24.98451945,,26.6,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867881,TRUE,2005/7/21 4:34 PM,31.90760091,-24.98516032,,24.3,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867883,TRUE,2005/7/21 5:33 PM,31.90743001,-24.98485921,,23.2,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867885,TRUE,2005/7/21 6:33 PM,31.90744019,-24.98484904,,22.1,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867887,TRUE,2005/7/21 7:34 PM,31.9073995,-24.98491007,,20.9,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867889,TRUE,2005/7/21 8:34 PM,31.90675049,-24.98497925,,20.6,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867891,TRUE,2005/7/21 9:33 PM,31.9072998,-24.98590902,,20.2,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867893,TRUE,2005/7/21 10:33 PM,31.91018066,-24.98722941,,19.8,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867895,TRUE,2005/7/21 11:34 PM,31.91445923,-24.98780924,,20.6,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867897,TRUE,2005/7/22 12:34 AM,31.91421916,-24.98885091,,21.7,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867899,TRUE,2005/7/22 1:34 AM,31.91420085,-24.98901978,,20.6,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867901,TRUE,2005/7/22 2:34 AM,31.91409098,-24.98910929,,19.4,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867903,TRUE,2005/7/22 3:33 AM,31.91411947,-24.98932902,,18.6,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867905,TRUE,2005/7/22 4:34 AM,31.91409912,-24.98933919,,17.8,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867907,TRUE,2005/7/22 5:33 AM,31.91496989,-24.99058024,,18.2,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867909,TRUE,2005/7/22 6:35 AM,31.91553955,-24.99303996,,20.9,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867911,TRUE,2005/7/22 7:34 AM,31.91489054,-24.9943807,,26.2,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867913,TRUE,2005/7/22 8:33 AM,31.91479899,-24.99447021,,29.5,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867915,TRUE,2005/7/22 9:34 AM,31.91489054,-24.99441935,,33.2,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867917,TRUE,2005/7/22 10:33 AM,31.91490072,-24.99449056,,40,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867919,TRUE,2005/7/22 11:33 AM,31.91506958,-24.99453939,,40,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867921,TRUE,2005/7/22 12:34 PM,31.91009928,-24.99687907,,34.3,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867923,TRUE,2005/7/22 1:33 PM,31.91460978,-24.99962972,,34.7,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867925,TRUE,2005/7/22 2:34 PM,31.91582031,-25.00210978,,31.4,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867927,TRUE,2005/7/22 3:33 PM,31.91631063,-25.00384928,,28.1,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867929,TRUE,2005/7/22 4:34 PM,31.91602987,-25.00509033,,25.8,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867931,TRUE,2005/7/22 5:33 PM,31.91617025,-25.00604045,,24,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867933,TRUE,2005/7/22 6:34 PM,31.91623942,-25.00619914,,22.1,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867935,TRUE,2005/7/22 7:34 PM,31.91633097,-25.00610962,,20.9,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867937,TRUE,2005/7/22 8:35 PM,31.91628011,-25.00616048,,22.5,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867939,TRUE,2005/7/22 9:33 PM,31.91644084,-25.00702922,,22.1,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867941,TRUE,2005/7/22 10:33 PM,31.91658936,-25.00763957,,23.2,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867943,TRUE,2005/7/22 11:33 PM,31.91691081,-25.00841064,,23.2,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867945,TRUE,2005/7/23 12:33 AM,31.91730957,-25.00963949,,23.6,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867947,TRUE,2005/7/23 1:34 AM,31.91715088,-25.01001994,,24.3,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867949,TRUE,2005/7/23 2:33 AM,31.91671956,-25.00997925,,23.2,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867951,TRUE,2005/7/23 3:33 AM,31.91669922,-25.00995076,,22.5,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867953,TRUE,2005/7/23 4:33 AM,31.91665039,-25.00991007,,21.3,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867955,TRUE,2005/7/23 5:33 AM,31.9168396,-25.01090088,,21.7,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867957,TRUE,2005/7/23 6:34 AM,31.91264038,-25.01057943,,23.2,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867959,TRUE,2005/7/23 7:33 AM,31.91217041,-25.0074707,,26.6,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867961,TRUE,2005/7/23 8:33 AM,31.9100708,-25.00758057,,30.6,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867963,TRUE,2005/7/23 9:33 AM,31.90999959,-25.00662028,,29.9,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867965,TRUE,2005/7/23 10:33 AM,31.90997925,-25.00652059,,35.1,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867967,TRUE,2005/7/23 11:33 AM,31.9100708,-25.00633952,,38.9,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867969,TRUE,2005/7/23 12:33 PM,31.91017049,-25.00632935,,39.2,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867971,TRUE,2005/7/23 1:33 PM,31.90962931,-25.00635986,,36.2,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867973,TRUE,2005/7/23 2:33 PM,31.90845947,-25.00691935,,32.9,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867975,TRUE,2005/7/23 3:33 PM,31.90640055,-25.00901082,,28.4,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867977,TRUE,2005/7/23 4:33 PM,31.90248006,-25.00725098,,24.3,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867979,TRUE,2005/7/23 5:33 PM,31.90004069,-25.00651042,,22.1,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867981,TRUE,2005/7/23 6:36 PM,31.89805094,-25.00527954,,21.3,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867983,TRUE,2005/7/23 7:33 PM,31.89686076,-25.00458984,,20.6,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867985,TRUE,2005/7/23 8:33 PM,31.89446004,-25.00390015,,19,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867987,TRUE,2005/7/23 9:33 PM,31.89347941,-25.00401001,,19,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867989,TRUE,2005/7/23 10:33 PM,31.89196981,-25.00429077,,19,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867991,TRUE,2005/7/23 11:33 PM,31.88887939,-25.00512899,,17.8,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867993,TRUE,2005/7/24 12:33 AM,31.88555094,-25.00363973,,17.8,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867995,TRUE,2005/7/24 1:33 AM,31.8838501,-25.0030009,,16.6,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867997,TRUE,2005/7/24 2:33 AM,31.88387044,-25.00295003,,20.2,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930867999,TRUE,2005/7/24 3:33 AM,31.88401082,-25.00295003,,15.8,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868001,TRUE,2005/7/24 4:33 AM,31.88389079,-25.00295003,,15,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868003,TRUE,2005/7/24 5:33 AM,31.87949015,-25.00174967,,17.4,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868005,TRUE,2005/7/24 6:33 AM,31.87625936,-24.99974976,,22.5,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868007,TRUE,2005/7/24 7:33 AM,31.87556966,-24.9998291,,30.6,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868009,TRUE,2005/7/24 8:33 AM,31.87557983,-24.99980062,,36.6,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868011,TRUE,2005/7/24 9:36 AM,31.87538045,-24.99962972,,39.6,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868013,TRUE,2005/7/24 10:33 AM,31.87538045,-24.99960937,,40,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868015,TRUE,2005/7/24 11:33 AM,31.8754008,-24.99949951,,40.8,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868017,TRUE,2005/7/24 12:33 PM,31.87541911,-24.99956055,,40.4,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868019,TRUE,2005/7/24 1:33 PM,31.87537028,-24.99956055,,37,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868021,TRUE,2005/7/24 2:33 PM,31.8760498,-24.99852905,,35.1,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868023,TRUE,2005/7/24 3:33 PM,31.88026937,-24.99700928,,29.5,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868025,TRUE,2005/7/24 4:33 PM,31.88213908,-24.99582926,,24.7,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868027,TRUE,2005/7/24 5:33 PM,31.88306071,-24.99544067,,22.8,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868029,TRUE,2005/7/24 6:33 PM,31.88520915,-24.99414063,,20.9,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868031,TRUE,2005/7/24 7:33 PM,31.88586019,-24.99390055,,20.2,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868033,TRUE,2005/7/24 8:33 PM,31.88649902,-24.99296061,,19.4,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868035,TRUE,2005/7/24 9:33 PM,31.89356079,-24.99018962,,17.8,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868037,TRUE,2005/7/24 10:33 PM,31.9038798,-24.99016927,,16.6,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868039,TRUE,2005/7/24 11:33 PM,31.89465942,-24.98719076,,17,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868041,TRUE,2005/7/25 12:33 AM,31.88465983,-24.98110962,,17,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868043,TRUE,2005/7/25 1:33 AM,31.88350016,-24.98214925,,17.4,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868045,TRUE,2005/7/25 2:33 AM,31.88259074,-24.98276978,,17,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868047,TRUE,2005/7/25 3:33 AM,31.88181966,-24.9825297,,14.6,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868049,TRUE,2005/7/25 4:33 AM,31.88180949,-24.98251953,,14.2,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868051,TRUE,2005/7/25 5:33 AM,31.87483927,-24.9848999,,17.8,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868053,TRUE,2005/7/25 6:33 AM,31.8685791,-24.9862793,,22.8,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868055,TRUE,2005/7/25 7:33 AM,31.86528931,-24.98914998,,28.1,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868057,TRUE,2005/7/25 8:33 AM,31.86516927,-24.98920898,,36.2,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868059,TRUE,2005/7/25 9:33 AM,31.86515096,-24.98875936,,36.6,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868061,TRUE,2005/7/25 10:33 AM,31.86507975,-24.9886495,,35.1,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868063,TRUE,2005/7/25 11:33 AM,31.86508993,-24.98868001,,35.1,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868065,TRUE,2005/7/25 12:33 PM,31.86503906,-24.98868001,,39.2,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868067,TRUE,2005/7/25 1:33 PM,31.86514079,-24.98858032,,39.2,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868069,TRUE,2005/7/25 2:33 PM,31.8677002,-24.99003092,,35.1,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868071,TRUE,2005/7/25 3:34 PM,31.87332967,-24.98971965,,31,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868073,TRUE,2005/7/25 4:33 PM,31.87590942,-24.9889506,,25.5,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868075,TRUE,2005/7/25 5:33 PM,31.87597046,-24.98961995,,22.8,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868077,TRUE,2005/7/25 6:33 PM,31.87600098,-24.99003906,,22.5,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868079,TRUE,2005/7/25 7:33 PM,31.87600098,-24.99145915,,18.6,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868081,TRUE,2005/7/25 8:33 PM,31.87647909,-24.99239909,,20.2,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868083,TRUE,2005/7/25 9:33 PM,31.87815959,-24.99287923,,20.9,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868085,TRUE,2005/7/25 10:33 PM,31.88146973,-24.99204102,,18.6,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868087,TRUE,2005/7/25 11:33 PM,31.90323079,-24.98959961,,16.2,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868089,TRUE,2005/7/26 12:33 AM,31.89524943,-24.98932088,,17.8,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868091,TRUE,2005/7/26 1:33 AM,31.88299967,-24.98968099,,16.2,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868093,TRUE,2005/7/26 2:33 AM,31.88048096,-24.98885905,,16.6,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868095,TRUE,2005/7/26 3:33 AM,31.87937012,-24.99008993,,15.8,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868097,TRUE,2005/7/26 4:33 AM,31.87892049,-24.99136963,,14.6,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868099,TRUE,2005/7/26 5:33 AM,31.88001099,-24.99297078,,17.8,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868101,TRUE,2005/7/26 6:33 AM,31.87861938,-24.99387004,,27.7,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868103,TRUE,2005/7/26 7:33 AM,31.87778931,-24.99482015,,34,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868105,TRUE,2005/7/26 8:33 AM,31.87772013,-24.99513957,,35.8,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868107,TRUE,2005/7/26 9:33 AM,31.87799072,-24.99490967,,36.6,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868109,TRUE,2005/7/26 10:33 AM,31.87885946,-24.99529012,,38.5,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868111,TRUE,2005/7/26 11:33 AM,31.87930094,-24.99552002,,34.7,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868113,TRUE,2005/7/26 12:33 PM,31.87909953,-24.99582926,,36.2,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868115,TRUE,2005/7/26 1:33 PM,31.88069051,-24.99628092,,35.5,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868117,TRUE,2005/7/26 2:33 PM,31.89060059,-24.99323934,,33.6,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868119,TRUE,2005/7/26 3:33 PM,31.90160929,-24.98959961,,28.4,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868121,TRUE,2005/7/26 4:33 PM,31.89604899,-24.9924703,,25.1,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868123,TRUE,2005/7/26 5:33 PM,31.89413045,-24.9939799,,22.8,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868125,TRUE,2005/7/26 6:33 PM,31.89314982,-24.99426066,,20.6,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868127,TRUE,2005/7/26 7:33 PM,31.89065959,-24.99564006,,19.8,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868129,TRUE,2005/7/26 8:33 PM,31.89059041,-24.99581909,,20.6,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868131,TRUE,2005/7/26 9:33 PM,31.8905009,-24.99579061,,19.8,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868133,TRUE,2005/7/26 10:33 PM,31.88523966,-24.99798991,,19,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868135,TRUE,2005/7/26 11:33 PM,31.88433024,-24.99876912,,19,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868137,TRUE,2005/7/27 12:33 AM,31.88369954,-24.99865926,,18.2,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868139,TRUE,2005/7/27 1:33 AM,31.88355916,-24.99894002,,18.2,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868141,TRUE,2005/7/27 2:33 AM,31.88356934,-24.9989502,,21.7,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868143,TRUE,2005/7/27 3:33 AM,31.88351034,-24.99892985,,20.6,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868145,TRUE,2005/7/27 4:33 AM,31.88355916,-24.99898071,,19,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868147,TRUE,2005/7/27 5:33 AM,31.87875977,-25.00134074,,20.2,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868149,TRUE,2005/7/27 6:33 AM,31.87833049,-25.00080973,,25.5,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868152,TRUE,2005/7/27 7:33 AM,31.87324015,-24.99765015,,27.7,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868155,TRUE,2005/7/27 8:33 AM,31.87312012,-24.99766032,,33.6,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868158,TRUE,2005/7/27 9:33 AM,31.87315063,-24.9976298,,37,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868161,TRUE,2005/7/27 10:33 AM,31.87357992,-24.99822998,,39.2,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868164,TRUE,2005/7/27 11:33 AM,31.87397054,-24.99781087,,35.1,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868167,TRUE,2005/7/27 12:33 PM,31.87391968,-24.99776001,,34.3,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868170,TRUE,2005/7/27 1:33 PM,31.87392985,-24.99778035,,30.6,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868173,TRUE,2005/7/27 2:33 PM,31.87342936,-24.99911906,,28.4,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868176,TRUE,2005/7/27 3:33 PM,31.87514038,-25.00265096,,26.2,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868179,TRUE,2005/7/27 4:33 PM,31.87588908,-25.00492961,,24.7,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868182,TRUE,2005/7/27 5:32 PM,31.87871094,-25.00477091,,22.5,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868185,TRUE,2005/7/27 6:33 PM,31.87986043,-25.00423991,,21.3,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868188,TRUE,2005/7/27 7:33 PM,31.88011068,-25.00411987,,21.3,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
1930868191,TRUE,2005/7/27 8:33 PM,31.88109945,-25.00357056,,21.7,,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa"
