tag-local-identifier,timestamp,location-lat,location-long
T17,2005-9-24 0:31:00,-24.30135091,31.77774048
T15,2005-9-24 0:37:00,-24.51093953,31.79450073
T13,2005-9-24 0:54:00,-24.95882975,31.92942912
T16,2005-9-24 0:59:00,-25.03106079,31.82624919
T7,2005-9-24 1:21:00,-24.51164958,31.79368083
T12,2005-9-24 1:25:00,-25.03104045,31.82625936
T17,2005-9-24 1:31:00,-24.30251058,31.77380981
T15,2005-9-24 1:36:00,-24.51215007,31.79324951
T13,2005-9-24 1:53:00,-24.95968018,31.92868042
T16,2005-9-24 1:59:00,-25.03104045,31.8262207
T7,2005-9-24 2:21:00,-24.51147054,31.79379069
T12,2005-9-24 2:25:00,-25.0310791,31.82626953
T17,2005-9-24 2:31:00,-24.30464071,31.76847941
T15,2005-9-24 2:37:00,-24.5137797,31.79212036
T13,2005-9-24 2:53:00,-24.95971069,31.92861938
T16,2005-9-24 2:58:00,-25.03099976,31.82621053
T7,2005-9-24 3:21:00,-24.5134196,31.79312948
T12,2005-9-24 3:25:00,-25.03109945,31.82620036
T17,2005-9-24 3:31:00,-24.30668945,31.76527913
T15,2005-9-24 3:37:00,-24.51368001,31.79241943
T13,2005-9-24 3:53:00,-24.95970052,31.92855021
T16,2005-9-24 3:58:00,-25.03112996,31.82607015
T7,2005-9-24 4:21:00,-24.51494954,31.78983968
T12,2005-9-24 4:25:00,-25.03109945,31.82623901
T17,2005-9-24 4:31:00,-24.30560099,31.76160075
T15,2005-9-24 4:37:00,-24.51458944,31.78928019
T15,2005-9-24 4:40:00,-24.51439006,31.78937988
T13,2005-9-24 4:53:00,-24.95858968,31.92555949
T16,2005-9-24 4:59:00,-25.03110962,31.82623088
T7,2005-9-24 5:21:00,-24.51482951,31.78722941
T12,2005-9-24 5:25:00,-25.03055013,31.82496948
T17,2005-9-24 5:31:00,-24.30777995,31.76152954
T15,2005-9-24 5:38:00,-24.51405029,31.7853597
T13,2005-9-24 5:53:00,-24.95887044,31.91355998
T16,2005-9-24 5:58:00,-25.03116048,31.8240092
T7,2005-9-24 6:21:00,-24.51506958,31.78500977
T12,2005-9-24 6:25:00,-25.03097941,31.82329915
T17,2005-9-24 6:31:00,-24.30856934,31.76291911
T15,2005-9-24 6:37:00,-24.51444092,31.78531087
T13,2005-9-24 6:53:00,-24.96746012,31.90241089
T16,2005-9-24 6:59:00,-25.03262939,31.82143962
T7,2005-9-24 7:21:00,-24.51505941,31.78527018
T12,2005-9-24 7:25:00,-25.03296916,31.82038981
T17,2005-9-24 7:31:00,-24.30785929,31.7586202
T15,2005-9-24 7:36:00,-24.51378988,31.78552043
T15,2005-9-24 7:39:00,-24.51380005,31.78557943
T13,2005-9-24 7:54:00,-24.97981974,31.90416056
T16,2005-9-24 7:59:00,-25.03481038,31.82049967
T7,2005-9-24 8:21:00,-24.51493937,31.78519084
T12,2005-9-24 8:25:00,-25.03331095,31.82037964
T17,2005-9-24 8:31:00,-24.3075297,31.75963949
T15,2005-9-24 8:37:00,-24.51237996,31.78660075
T13,2005-9-24 8:53:00,-24.97854004,31.90322062
T16,2005-9-24 8:59:00,-25.03495076,31.82067057
T7,2005-9-24 9:21:00,-24.51171061,31.78368937
T12,2005-9-24 9:25:00,-25.03327026,31.82045898
T17,2005-9-24 9:31:00,-24.30744019,31.75972087
T15,2005-9-24 9:37:00,-24.50853068,31.78661092
T13,2005-9-24 9:54:00,-24.97834066,31.90312907
T16,2005-9-24 9:59:00,-25.03479004,31.82084961
T7,2005-9-24 10:21:00,-24.49901937,31.78833008
T12,2005-9-24 10:25:00,-25.03335978,31.82064006
T17,2005-9-24 10:31:00,-24.30749919,31.75963949
T15,2005-9-24 10:36:00,-24.49117025,31.78989054
T13,2005-9-24 10:53:00,-24.97821045,31.90324097
T16,2005-9-24 10:58:00,-25.04312948,31.81428019
T7,2005-9-24 11:21:00,-24.4844991,31.79569906
T12,2005-9-24 11:25:00,-25.04605916,31.81057943
T17,2005-9-24 11:31:00,-24.30751953,31.76630046
T15,2005-9-24 11:37:00,-24.48452962,31.79535929
T13,2005-9-24 11:54:00,-24.97739054,31.90311076
T16,2005-9-24 11:59:00,-25.04527995,31.81047974
T7,2005-9-24 12:21:00,-24.48477987,31.79638062
T12,2005-9-24 12:25:00,-25.04308065,31.81190999
T17,2005-9-24 12:31:00,-24.3075297,31.76668091
T15,2005-9-24 12:37:00,-24.48458049,31.79619954
T13,2005-9-24 12:53:00,-24.97787069,31.90295003
T16,2005-9-24 12:59:00,-25.04223022,31.81175944
T7,2005-9-24 13:21:00,-24.48459066,31.79630941
T12,2005-9-24 13:25:00,-25.0427592,31.8120402
T17,2005-9-24 13:31:00,-24.30743001,31.76346029
T15,2005-9-24 13:37:00,-24.4844991,31.79628906
T13,2005-9-24 13:53:00,-24.97330933,31.90187988
T16,2005-9-24 13:58:00,-25.04189046,31.81264038
T7,2005-9-24 14:21:00,-24.48424072,31.7947408
T12,2005-9-24 14:25:00,-25.04182943,31.81324056
T17,2005-9-24 14:31:00,-24.30760091,31.76270955
T15,2005-9-24 14:37:00,-24.48482056,31.79603068
T13,2005-9-24 14:53:00,-24.97052002,31.90157064
T16,2005-9-24 14:59:00,-25.04018962,31.81429036
T7,2005-9-24 15:22:00,-24.48334961,31.79282023
T12,2005-9-24 15:25:00,-25.03810018,31.81458944
T17,2005-9-24 15:31:00,-24.31033936,31.76165975
T15,2005-9-24 15:37:00,-24.48248901,31.79167074
T13,2005-9-24 15:53:00,-24.96458944,31.89928996
T16,2005-9-24 15:58:00,-25.03547974,31.81753947
T7,2005-9-24 16:21:00,-24.48300985,31.78968099
T12,2005-9-24 16:25:00,-25.03357951,31.81904907
T17,2005-9-24 16:31:00,-24.31248983,31.76466064
T15,2005-9-24 16:36:00,-24.48223063,31.79016927
T13,2005-9-24 16:53:00,-24.95674032,31.89100952
T16,2005-9-24 16:59:00,-25.03338013,31.82058919
T7,2005-9-24 17:21:00,-24.48291016,31.78968099
T12,2005-9-24 17:25:00,-25.03153076,31.82162069
T17,2005-9-24 17:31:00,-24.31346029,31.76516927
T15,2005-9-24 17:37:00,-24.48378906,31.78843994
T13,2005-9-24 17:53:00,-24.95388997,31.88752035
T16,2005-9-24 17:58:00,-25.03058065,31.82129924
T7,2005-9-24 18:21:00,-24.48342082,31.7855896
T12,2005-9-24 18:25:00,-25.03099976,31.82224935
T17,2005-9-24 18:31:00,-24.31635946,31.76410929
T15,2005-9-24 18:36:00,-24.48295898,31.7838501
T13,2005-9-24 18:53:00,-24.95202026,31.88545939
T16,2005-9-24 18:59:00,-25.03083089,31.82250977
T7,2005-9-24 19:21:00,-24.48334961,31.78328044
T12,2005-9-24 19:25:00,-25.03132935,31.82249959
T17,2005-9-24 19:31:00,-24.31620076,31.76392008
T15,2005-9-24 19:36:00,-24.48280029,31.78175049
T15,2005-9-24 19:39:00,-24.48287964,31.78178101
T13,2005-9-24 19:53:00,-24.95149943,31.88442993
T16,2005-9-24 19:59:00,-25.03100993,31.82286987
T7,2005-9-24 20:21:00,-24.48335978,31.78111979
T12,2005-9-24 20:25:00,-25.03134969,31.82245076
T17,2005-9-24 20:31:00,-24.31618042,31.76394043
T15,2005-9-24 20:37:00,-24.48296916,31.78139038
T13,2005-9-24 20:53:00,-24.95101929,31.88364054
T16,2005-9-24 20:58:00,-25.03017985,31.82381999
T7,2005-9-24 21:21:00,-24.48411051,31.77741089
T12,2005-9-24 21:25:00,-25.02954102,31.82549032
T17,2005-9-24 21:31:00,-24.31618042,31.76376953
T15,2005-9-24 21:37:00,-24.48189087,31.77434082
T15,2005-9-24 21:40:00,-24.4814209,31.77462972
T13,2005-9-24 21:53:00,-24.95016073,31.88213908
T16,2005-9-24 21:59:00,-25.02981974,31.82623901
T7,2005-9-24 22:21:00,-24.48248088,31.7754008
T12,2005-9-24 22:25:00,-25.02878011,31.82878011
T17,2005-9-24 22:31:00,-24.31681925,31.76764933
T15,2005-9-24 22:37:00,-24.48307088,31.77632039
T13,2005-9-24 22:53:00,-24.94892985,31.88133952
T16,2005-9-24 22:58:00,-25.03046061,31.82968953
T7,2005-9-24 23:21:00,-24.48294067,31.77602946
T12,2005-9-24 23:25:00,-25.02851969,31.83036092
T17,2005-9-24 23:31:00,-24.31641032,31.76749064
T15,2005-9-24 23:37:00,-24.48306071,31.77637939
T13,2005-9-24 23:53:00,-24.94789022,31.87906087
T16,2005-9-24 23:58:00,-25.0297994,31.8304891
T7,2005-9-25 0:21:00,-24.48531901,31.77587077
T12,2005-9-25 0:25:00,-25.02909953,31.82988078
T17,2005-9-25 0:31:00,-24.31766968,31.76762085
T15,2005-9-25 0:36:00,-24.48694051,31.77401937
T15,2005-9-25 0:37:00,-24.48682048,31.77394002
T15,2005-9-25 0:39:00,-24.48685099,31.77402954
T13,2005-9-25 0:53:00,-24.94737956,31.87861938
T16,2005-9-25 0:59:00,-25.02977905,31.83024902
T7,2005-9-25 1:20:00,-24.48782959,31.7706604
T12,2005-9-25 1:25:00,-25.02915039,31.82984009
T17,2005-9-25 1:31:00,-24.31777954,31.76765951
T15,2005-9-25 1:38:00,-24.48800049,31.7711202
T13,2005-9-25 1:53:00,-24.94719035,31.87859904
T16,2005-9-25 1:58:00,-25.02968953,31.83039958
T7,2005-9-25 2:22:00,-24.4879598,31.77057902
T12,2005-9-25 2:25:00,-25.02920939,31.82999064
T17,2005-9-25 2:31:00,-24.3177002,31.76779989
T15,2005-9-25 2:37:00,-24.4883606,31.77054036
T13,2005-9-25 2:53:00,-24.94724935,31.87857056
T16,2005-9-25 2:58:00,-25.02984009,31.83041992
T7,2005-9-25 3:21:00,-24.48831991,31.76951904
T12,2005-9-25 3:25:00,-25.02920939,31.83005981
T17,2005-9-25 3:31:00,-24.31782023,31.7676005
T15,2005-9-25 3:37:00,-24.48850911,31.77030029
T15,2005-9-25 3:40:00,-24.48850098,31.77030029
T15,2005-9-25 3:42:00,-24.48851929,31.77030029
T13,2005-9-25 3:53:00,-24.94722087,31.87859904
T16,2005-9-25 3:59:00,-25.0297994,31.8303894
T7,2005-9-25 4:21:00,-24.49084066,31.76786092
T12,2005-9-25 4:25:00,-25.02891032,31.83041992
T17,2005-9-25 4:31:00,-24.31192017,31.76791992
T15,2005-9-25 4:37:00,-24.49251912,31.76625977
T13,2005-9-25 4:53:00,-24.94616903,31.86710002
T16,2005-9-25 4:58:00,-25.03319906,31.83220011
T7,2005-9-25 5:21:00,-24.50491943,31.75375977
T12,2005-9-25 5:25:00,-25.03238932,31.83071086
T17,2005-9-25 5:31:00,-24.30614014,31.76865031
T15,2005-9-25 5:37:00,-24.5064799,31.75202026
T15,2005-9-25 5:41:00,-24.50666911,31.75160929
T13,2005-9-25 5:53:00,-24.94289958,31.86622925
T16,2005-9-25 5:59:00,-25.03400065,31.82811076
T7,2005-9-25 6:21:00,-24.50928955,31.74971924
T12,2005-9-25 6:25:00,-25.03289998,31.8276001
T17,2005-9-25 6:31:00,-24.30303955,31.76809082
T15,2005-9-25 6:37:00,-24.50924072,31.74891968
T15,2005-9-25 6:40:00,-24.5093099,31.7490092
T15,2005-9-25 6:43:00,-24.50929972,31.74902954
T13,2005-9-25 6:53:00,-24.94299927,31.86618042
T16,2005-9-25 6:58:00,-25.03432007,31.82754924
T7,2005-9-25 7:20:00,-24.51011963,31.750059
T12,2005-9-25 7:25:00,-25.03296916,31.82753906
T17,2005-9-25 7:31:00,-24.30157064,31.76716919
T15,2005-9-25 7:38:00,-24.50934041,31.74918009
T13,2005-9-25 7:53:00,-24.94301961,31.8666097
T16,2005-9-25 7:59:00,-25.03422038,31.82755941
T7,2005-9-25 8:21:00,-24.51011963,31.749941
T12,2005-9-25 8:25:00,-25.03296916,31.82722982
T17,2005-9-25 8:31:00,-24.29968058,31.76797078
T15,2005-9-25 8:38:00,-24.50933024,31.74919027
T13,2005-9-25 8:53:00,-24.94284058,31.86693929
T16,2005-9-25 8:59:00,-25.034139,31.82745972
T7,2005-9-25 9:21:00,-24.50998942,31.74975993
T12,2005-9-25 9:25:00,-25.03286947,31.82763062
T17,2005-9-25 9:31:00,-24.29998983,31.76820068
T15,2005-9-25 9:37:00,-24.50949097,31.74933065
T13,2005-9-25 9:53:00,-24.94289958,31.86508993
T16,2005-9-25 9:58:00,-25.03387044,31.82725016
T7,2005-9-25 10:21:00,-24.50986938,31.7498291
T12,2005-9-25 10:25:00,-25.03272095,31.82758993
T17,2005-9-25 10:31:00,-24.30010986,31.7680603
T15,2005-9-25 10:37:00,-24.50949097,31.74932048
T13,2005-9-25 10:53:00,-24.94442952,31.86430054
T16,2005-9-25 10:59:00,-25.03405965,31.82713013
T7,2005-9-25 11:21:00,-24.50987956,31.74982096
T12,2005-9-25 11:25:00,-25.0329895,31.82774048
T17,2005-9-25 11:31:00,-24.30465088,31.76744995
T15,2005-9-25 11:37:00,-24.50948079,31.74939982
T13,2005-9-25 11:53:00,-24.94446004,31.86421916
T16,2005-9-25 11:58:00,-25.03410034,31.82739054
T7,2005-9-25 12:21:00,-24.50996094,31.74994914
T12,2005-9-25 12:25:00,-25.03284912,31.82763062
T17,2005-9-25 12:31:00,-24.30015055,31.77103068
T15,2005-9-25 12:39:00,-24.50937093,31.74942017
T13,2005-9-25 12:53:00,-24.94452922,31.8642395
T16,2005-9-25 12:58:00,-25.03410034,31.82751058
T7,2005-9-25 13:21:00,-24.51021932,31.7490804
T12,2005-9-25 13:26:00,-25.03286947,31.82756958
T17,2005-9-25 13:32:00,-24.29822998,31.76765951
T15,2005-9-25 13:37:00,-24.50902913,31.74815063
T15,2005-9-25 13:40:00,-24.50895996,31.74805908
T13,2005-9-25 13:53:00,-24.94430949,31.8637797
T16,2005-9-25 13:59:00,-25.0370402,31.82605998
T7,2005-9-25 14:21:00,-24.50993042,31.74819946
T12,2005-9-25 14:25:00,-25.03955078,31.82410075
T17,2005-9-25 14:31:00,-24.2975708,31.76516927
T15,2005-9-25 14:37:00,-24.50855916,31.7478597
T15,2005-9-25 14:41:00,-24.50857951,31.74783936
T13,2005-9-25 14:53:00,-24.94057007,31.87010905
T16,2005-9-25 14:58:00,-25.04227091,31.82222087
T7,2005-9-25 15:21:00,-24.51078084,31.7504008
T12,2005-9-25 15:25:00,-25.04581909,31.81727905
T17,2005-9-25 15:31:00,-24.29828084,31.76406047
T15,2005-9-25 15:37:00,-24.51024984,31.75177002
T13,2005-9-25 15:53:00,-24.93975016,31.8704895
T16,2005-9-25 15:58:00,-25.04632975,31.8115092
T7,2005-9-25 16:20:00,-24.50909017,31.75642904
T12,2005-9-25 16:25:00,-25.04442952,31.8194397
T17,2005-9-25 16:31:00,-24.30008952,31.7623291
T15,2005-9-25 16:38:00,-24.50605062,31.75583903
T13,2005-9-25 16:53:00,-24.93754069,31.8735494
T16,2005-9-25 16:59:00,-25.04214071,31.82321981
T7,2005-9-25 17:21:00,-24.50460002,31.75878906
T12,2005-9-25 17:25:00,-25.0407491,31.8241394
T17,2005-9-25 17:31:00,-24.30001017,31.76152954
T15,2005-9-25 17:37:00,-24.50309041,31.7583903
T13,2005-9-25 17:53:00,-24.9367391,31.87525024
T16,2005-9-25 17:58:00,-25.04030965,31.82542928
T7,2005-9-25 18:20:00,-24.50427043,31.75908
T12,2005-9-25 18:26:00,-25.03830973,31.82637939
T17,2005-9-25 18:31:00,-24.29981079,31.76092936
T15,2005-9-25 18:37:00,-24.50257975,31.75912069
T13,2005-9-25 18:53:00,-24.93661906,31.87751058
T16,2005-9-25 18:59:00,-25.03583984,31.828479
T7,2005-9-25 19:20:00,-24.50031942,31.76221924
T12,2005-9-25 19:25:00,-25.03516032,31.82961019
T17,2005-9-25 19:31:00,-24.29978027,31.76086019
T15,2005-9-25 19:38:00,-24.49947917,31.76246948
T13,2005-9-25 19:53:00,-24.93637899,31.87833049
T16,2005-9-25 19:58:00,-25.03503011,31.83063965
T7,2005-9-25 20:21:00,-24.48875936,31.76694946
T12,2005-9-25 20:25:00,-25.03495076,31.83037923
T17,2005-9-25 20:31:00,-24.30088094,31.76091919
T15,2005-9-25 20:38:00,-24.48408,31.77010091
T13,2005-9-25 20:53:00,-24.93660075,31.87838949
T16,2005-9-25 20:59:00,-25.03411051,31.83368937
T7,2005-9-25 21:20:00,-24.48281047,31.77314046
T12,2005-9-25 21:25:00,-25.03389079,31.83559977
T17,2005-9-25 21:31:00,-24.30138957,31.76093953
T15,2005-9-25 21:37:00,-24.48312988,31.77296956
T13,2005-9-25 21:53:00,-24.93664958,31.87837931
T16,2005-9-25 21:58:00,-25.03351034,31.83637899
T7,2005-9-25 22:21:00,-24.48437907,31.77184041
T12,2005-9-25 22:25:00,-25.03179932,31.83666992
T17,2005-9-25 22:31:00,-24.30307007,31.76102091
T15,2005-9-25 22:38:00,-24.48417969,31.7719991
T13,2005-9-25 22:53:00,-24.93660075,31.87837931
T16,2005-9-25 22:58:00,-25.03076986,31.83661906
T7,2005-9-25 23:21:00,-24.48440959,31.7719991
T12,2005-9-25 23:25:00,-25.03190918,31.83602905
T17,2005-9-25 23:31:00,-24.30362956,31.76230062
T15,2005-9-25 23:37:00,-24.48437093,31.77192993
T13,2005-9-25 23:53:00,-24.93826904,31.88115031
T16,2005-9-25 23:59:00,-25.03114014,31.83505046
T7,2005-9-26 0:21:00,-24.48446045,31.77189941
T12,2005-9-26 0:25:00,-25.03130086,31.8358195
T17,2005-9-26 0:31:00,-24.30359904,31.76216024
T15,2005-9-26 0:37:00,-24.48440959,31.77192993
T13,2005-9-26 0:53:00,-24.94333903,31.88346965
T16,2005-9-26 0:58:00,-25.03176066,31.8353007
T7,2005-9-26 1:21:00,-24.48740031,31.77130941
T12,2005-9-26 1:25:00,-25.03133952,31.83566081
T17,2005-9-26 1:31:00,-24.30372925,31.7623291
T15,2005-9-26 1:38:00,-24.48763021,31.77054036
T15,2005-9-26 1:41:00,-24.48799032,31.77035929
T13,2005-9-26 1:53:00,-24.94574992,31.88495076
T16,2005-9-26 1:59:00,-25.03174032,31.83531901
T7,2005-9-26 2:21:00,-24.49102987,31.77069092
T12,2005-9-26 2:25:00,-25.03115031,31.83568929
T17,2005-9-26 2:31:00,-24.30426025,31.76257935
T15,2005-9-26 2:37:00,-24.49253947,31.77042033
T13,2005-9-26 2:53:00,-24.94665934,31.88567098
T16,2005-9-26 2:58:00,-25.03126017,31.83601074
T7,2005-9-26 3:21:00,-24.49700928,31.76960042
T12,2005-9-26 3:25:00,-25.03116048,31.83569946
T17,2005-9-26 3:31:00,-24.30403035,31.76169027
T15,2005-9-26 3:37:00,-24.49772949,31.77041016
T13,2005-9-26 3:53:00,-24.95632935,31.88838094
T16,2005-9-26 3:58:00,-25.03117065,31.8359904
T7,2005-9-26 4:23:00,-24.50750936,31.7632609
T12,2005-9-26 4:25:00,-25.02930908,31.83780924
T17,2005-9-26 4:31:00,-24.30336914,31.76463013
T15,2005-9-26 4:38:00,-24.50971069,31.76244914
T13,2005-9-26 4:53:00,-24.96782023,31.89663086
T16,2005-9-26 4:59:00,-25.03225098,31.84296061
T7,2005-9-26 5:21:00,-24.52162069,31.75460002
T12,2005-9-26 5:25:00,-25.03253988,31.84512939
T17,2005-9-26 5:31:00,-24.30232951,31.77183024
T15,2005-9-26 5:41:00,-24.5218099,31.75373942
T13,2005-9-26 5:53:00,-24.97526042,31.90208944
T16,2005-9-26 5:58:00,-25.03464966,31.8475708
T16,2005-9-26 6:01:00,-25.03472087,31.84806925
T16,2005-9-26 6:03:00,-25.03479004,31.84836019
T7,2005-9-26 6:20:00,-24.52472941,31.75207926
T12,2005-9-26 6:25:00,-25.03501994,31.84907023
T17,2005-9-26 6:31:00,-24.29666951,31.77608032
T15,2005-9-26 6:39:00,-24.52534993,31.75272013
T15,2005-9-26 6:42:00,-24.52551066,31.75287069
T13,2005-9-26 6:53:00,-24.97293091,31.90253906
T16,2005-9-26 6:58:00,-25.03335978,31.85148926
T7,2005-9-26 7:22:00,-24.52583008,31.75307007
T12,2005-9-26 7:25:00,-25.03381958,31.85246989
T17,2005-9-26 7:31:00,-24.29809977,31.78295898
T15,2005-9-26 7:42:00,-24.52550049,31.75316976
T13,2005-9-26 7:53:00,-24.97155965,31.90263062
T16,2005-9-26 7:59:00,-25.03358968,31.85140991
T7,2005-9-26 8:21:00,-24.52576904,31.75311076
T12,2005-9-26 8:25:00,-25.03379924,31.85265096
T17,2005-9-26 8:31:00,-24.29591064,31.78827922
T15,2005-9-26 8:42:00,-24.52556966,31.75316976
T13,2005-9-26 8:53:00,-24.97142944,31.90295003
T16,2005-9-26 8:58:00,-25.03364054,31.85144043
T7,2005-9-26 9:21:00,-24.52573039,31.75293986
T12,2005-9-26 9:25:00,-25.0339091,31.85274048
T17,2005-9-26 9:31:00,-24.29731038,31.79051921
T15,2005-9-26 9:42:00,-24.52551066,31.75321045
T13,2005-9-26 9:53:00,-24.97148031,31.90293986
T16,2005-9-26 9:58:00,-25.0336202,31.85113932
T7,2005-9-26 10:21:00,-24.52608032,31.75315959
T12,2005-9-26 10:25:00,-25.03380941,31.85267944
T17,2005-9-26 10:31:00,-24.29759928,31.79041951
T15,2005-9-26 10:42:00,-24.52519938,31.75332031
T13,2005-9-26 10:53:00,-24.97176921,31.90310059
T16,2005-9-26 10:58:00,-25.0336202,31.85133057
T7,2005-9-26 11:20:00,-24.52578939,31.75311076
T12,2005-9-26 11:25:00,-25.03369954,31.85287069
T17,2005-9-26 11:31:00,-24.29745076,31.79019979
T15,2005-9-26 11:43:00,-24.52506917,31.75334066
T13,2005-9-26 11:53:00,-24.97175903,31.90298055
T16,2005-9-26 11:58:00,-25.03333944,31.85222982
T7,2005-9-26 12:22:00,-24.52583008,31.75299072
T12,2005-9-26 12:25:00,-25.03368937,31.85275065
T17,2005-9-26 12:31:00,-24.29529012,31.78855998
T15,2005-9-26 12:42:00,-24.52552083,31.75325928
T13,2005-9-26 12:53:00,-24.9717509,31.90297038
T16,2005-9-26 12:59:00,-25.03331095,31.85100911
T7,2005-9-26 13:22:00,-24.52583008,31.75299072
T12,2005-9-26 13:25:00,-25.03348999,31.85232951
T17,2005-9-26 13:31:00,-24.29204102,31.78763021
T15,2005-9-26 13:42:00,-24.52532959,31.75307007
T13,2005-9-26 13:53:00,-24.97166951,31.90300903
T16,2005-9-26 13:58:00,-25.03329061,31.85095011
T7,2005-9-26 14:21:00,-24.52609049,31.75307007
T12,2005-9-26 14:25:00,-25.03447062,31.85138957
T17,2005-9-26 14:31:00,-24.28991903,31.78564046
T15,2005-9-26 14:42:00,-24.52705078,31.75314941
T13,2005-9-26 14:53:00,-24.97457072,31.90323079
T16,2005-9-26 14:59:00,-25.03414917,31.85028076
T7,2005-9-26 15:21:00,-24.52751058,31.75155029
T12,2005-9-26 15:26:00,-25.03589071,31.8492391
T17,2005-9-26 15:31:00,-24.29036051,31.78591919
T15,2005-9-26 15:42:00,-24.52761027,31.75135905
T13,2005-9-26 15:53:00,-24.97145996,31.90494995
T16,2005-9-26 15:58:00,-25.03634033,31.84628092
T7,2005-9-26 16:21:00,-24.52874959,31.75187988
T12,2005-9-26 16:25:00,-25.03409017,31.84605916
T17,2005-9-26 16:31:00,-24.29003092,31.78513997
T15,2005-9-26 16:43:00,-24.52911987,31.75164998
T13,2005-9-26 16:53:00,-24.97073975,31.90794067
T16,2005-9-26 16:58:00,-25.0353007,31.84570923
T7,2005-9-26 17:21:00,-24.52901001,31.75206909
T12,2005-9-26 17:25:00,-25.03499959,31.8459493
T17,2005-9-26 17:31:00,-24.290389,31.78619995
T15,2005-9-26 17:43:00,-24.52925008,31.75175985
T13,2005-9-26 17:53:00,-24.97207031,31.91443075
T16,2005-9-26 17:59:00,-25.03451945,31.8463501
T7,2005-9-26 18:21:00,-24.52888997,31.75192057
T12,2005-9-26 18:25:00,-25.03481038,31.84603068
T17,2005-9-26 18:31:00,-24.29025065,31.78633016
T15,2005-9-26 18:44:00,-24.52897949,31.75194092
T13,2005-9-26 18:53:00,-24.97170003,31.91606038
T16,2005-9-26 18:58:00,-25.03540039,31.84598999
T7,2005-9-26 19:20:00,-24.53012085,31.75166016
T12,2005-9-26 19:25:00,-25.03488973,31.84613037
T17,2005-9-26 19:31:00,-24.29039917,31.78623047
T15,2005-9-26 19:42:00,-24.53012899,31.75135091
T13,2005-9-26 19:53:00,-24.97022909,31.91566976
T16,2005-9-26 19:59:00,-25.03523966,31.84604085
T7,2005-9-26 20:21:00,-24.53057048,31.75102946
T12,2005-9-26 20:25:00,-25.03475952,31.84600016
T17,2005-9-26 20:31:00,-24.28876953,31.7851298
T15,2005-9-26 20:44:00,-24.53058065,31.75113932
T13,2005-9-26 20:53:00,-24.96916911,31.91592
T16,2005-9-26 20:58:00,-25.03538005,31.84606934
T7,2005-9-26 21:20:00,-24.53052979,31.75110067
T12,2005-9-26 21:25:00,-25.03495076,31.84601034
T17,2005-9-26 21:31:00,-24.28723958,31.78381958
T15,2005-9-26 21:42:00,-24.53063965,31.75073039
T13,2005-9-26 21:53:00,-24.96914063,31.91595052
T16,2005-9-26 21:59:00,-25.03634033,31.84475098
T7,2005-9-26 22:21:00,-24.53087972,31.74933065
T12,2005-9-26 22:25:00,-25.03853963,31.84476929
T17,2005-9-26 22:31:00,-24.28725993,31.78283081
T15,2005-9-26 22:43:00,-24.53158976,31.74949951
T13,2005-9-26 22:53:00,-24.96924032,31.91604004
T16,2005-9-26 22:59:00,-25.04045003,31.84471029
T7,2005-9-26 23:21:00,-24.53093058,31.74932048
T12,2005-9-26 23:25:00,-25.04175008,31.84389038
T17,2005-9-26 23:31:00,-24.29038086,31.78044027
T15,2005-9-26 23:42:00,-24.53157959,31.74950968
T13,2005-9-26 23:53:00,-24.96907959,31.91609904
T16,2005-9-26 23:58:00,-25.04287923,31.84298096
T7,2005-9-27 0:20:00,-24.53087972,31.74938965
T12,2005-9-27 0:25:00,-25.04264933,31.84285075
T17,2005-9-27 0:31:00,-24.29043986,31.7795695
T15,2005-9-27 0:42:00,-24.53149007,31.74953003
T13,2005-9-27 0:53:00,-24.96913045,31.91608073
T16,2005-9-27 0:58:00,-25.0428304,31.84263916
T7,2005-9-27 1:21:00,-24.53088989,31.7493103
T12,2005-9-27 1:25:00,-25.04345093,31.84277954
T17,2005-9-27 1:31:00,-24.29039917,31.77957967
T15,2005-9-27 1:42:00,-24.53151042,31.74955037
T13,2005-9-27 1:53:00,-24.96927083,31.91599935
T16,2005-9-27 1:58:00,-25.04409993,31.8428304
T7,2005-9-27 2:20:00,-24.53094076,31.74930013
T12,2005-9-27 2:25:00,-25.04401042,31.84262899
T17,2005-9-27 2:31:00,-24.29047038,31.77953084
T15,2005-9-27 2:42:00,-24.53012085,31.74881999
T13,2005-9-27 2:53:00,-24.97013957,31.91634928
T16,2005-9-27 2:59:00,-25.04409993,31.84282023
T7,2005-9-27 3:22:00,-24.52842,31.74883016
T12,2005-9-27 3:25:00,-25.04413045,31.84254964
T17,2005-9-27 3:31:00,-24.290389,31.77961019
T15,2005-9-27 3:44:00,-24.52483927,31.74956055
T13,2005-9-27 3:53:00,-24.97034098,31.91622925
T16,2005-9-27 3:58:00,-25.04490967,31.84269002
T7,2005-9-27 4:21:00,-24.51908976,31.75166016
T12,2005-9-27 4:25:00,-25.04746094,31.84180908
T17,2005-9-27 4:31:00,-24.29093018,31.77411906
T15,2005-9-27 4:42:00,-24.51173096,31.75524089
T13,2005-9-27 4:53:00,-24.96668905,31.91751912
T16,2005-9-27 4:58:00,-25.05077922,31.84123942
T7,2005-9-27 5:20:00,-24.50383911,31.75808919
T12,2005-9-27 5:25:00,-25.05498047,31.83687948
T17,2005-9-27 5:31:00,-24.28845011,31.77397054
T15,2005-9-27 5:42:00,-24.49448039,31.76392008
T13,2005-9-27 5:53:00,-24.96456095,31.91718953
